StartDate,EndDate,ResponseID,age,city,race,race_other,gender,gender_other,enroll,drive,alcohol,cann5,cann9,sim,rx,text,speed,drowsy,seatbelt,rider_alcohol,rider_cann5,rider_cann9,rider_sim,rider_rx,rider_text,rider_speed,rider_drowsy,rider_seatbelt,DD,rideshare,walk,stayover,publictransit,bikes,other_altopt,dangeralc,dangercann5,dangercann9,dangersim,dangerrx,dangertext,dangerspeed,dangerdrowsy,dangerseatbelt,legalalc,legalcann5,legalcann9,legalsim,legalrx,legaltext,legalspeed,legaldrowsy,legalseatbelt,normsalc,normscann5,normscann9,normssim,normsrx,normstext,normsspeed,normsdrowsy,normsbelt,drivertrain,drivertrain_other,driveincome,negativedrive,negativedrive_text,ridingactivity,ridingact_text,skate,skatehelmet,electricskate,skatedestination,funskate,cityskate,skatepark,sundownskate,friendskate,skatealc,skatecann5,skatecann9,skatesim,skatetext,bike,bikehelmet,electricbike,bikedestination,funbike,citybike,bikepark,sundownbike,friendbike,bikealc,bikecann5,bikecann9,bikesim,biketext,scoot,scoothelmet,escoot,scootdestination,scootfun,cityscoot,scootpark,sundownscoot,friendscoot,alcscoot,cann5scoot,cann9scoot,simscoot,textscoot,negativeriding,negativeriding_text,cannabis1,cannabis2,cannabis3,cannabis4,cann_text,drowsy1,drowsy2,drowsy3,drowsy4,drowsy_text,aid,white,black,latine,asian,multirace,northafrican,me,pnarace,notlisted,genderbin,enrollbin,drivebin,alcoholbin,cann5bin,cann9bin,simbin,rxbin,textbin,speedbin,drowsybin,seatbeltbin,dangeralc_num,dangercann5_num,dangercann9_num,dangersim_num,dangerrx_num,dangertext_num,dangerspeed_num,dangerdrowsy_num,dangerseatbelt_num,riskalc_num,riskcann5_num,riskcann9_num,risksim_num,riskrx_num,risktext_num,riskspeed_num,riskdrowsy_num,riskseatbelt_num,normsalc_bin,normscann5_bin,normscann9_bin,normssim_bin,normsrx_bin,normstext_bin,normsspeed_bin,normsdrowsy_bin,normsbelt_bin
9/22/2025 8:51,9/22/2025 8:54,R_1Lh8GhlF3axIre2,23,Dayton,Black and/or African American,,Male,,No,Yes,More than twice,Twice,Once,Twice,More than twice,More than twice,Once,More than twice,More than twice,Twice,Once,Twice,Twice,More than twice,More than twice,More than twice,Twice,Twice,Once,Once,Once,Twice,More than twice,Twice,Twice,Unsure,Somewhat dangerous,Somewhat safe,Very safe,Somewhat safe,Somewhat safe,Unsure,Somewhat safe,Somewhat safe,Somewhat likely,Very likely,Very likely,Very likely,Very likely,Somewhat likely,Somewhat likely,Somewhat likely,Somewhat likely,Twice,Twice,Twice,More than twice,Twice,Twice,More than twice,More than twice,Twice,In person,,"Yes, for rideshare (e.g., Uber, Lyft)",No,,Bicycling (street and BMX),,,,,,,,,,,,,,,,5,A Few,A Few,Half,Half,Half,Half,None,A Few,Once,Once,Once,Twice,Once,,,,,,,,,,,,,,,No,,1,4,3,2,Nothing in particular ,2,1,4,3,,68d20b0a-1993-e5c5-429f-cf461d7ead9c,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,4,2,1,2,2,3,2,2,4,5,5,5,5,4,4,4,4,1,1,1,1,1,1,1,1,1
9/22/2025 9:07,9/22/2025 9:11,R_2ANH7Qwp0xAbAcR,22,Other,White and/or European American,,Female,,No,Yes,More than twice,More than twice,Never,Never,Never,More than twice,More than twice,More than twice,Twice,Never,Never,Never,Never,Never,Never,More than twice,Never,Never,Twice,Never,More than twice,Once,Never,Never,Never,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Somewhat safe,Somewhat safe,Very dangerous,Very likely,Very likely,Very likely,Very likely,Unsure,Somewhat likely,Somewhat unlikely,Somewhat unlikely,Unsure,Once,More than twice,Prefer not to answer,Twice,Once,Twice,Once,Twice,Never,Online,,"Yes, for rideshare (e.g., Uber, Lyft)",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,It will get you charged and in jail ,1,2,3,4,Get more sleep,68d20e93-97ac-1088-6be9-a47f047d245a,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,5,5,5,5,5,5,2,2,5,5,5,5,5,3,4,2,2,3,1,1,,1,1,1,1,1,0
9/22/2025 9:25,9/22/2025 9:29,R_2S2CmKhqF8iRVJW,19,Other,White and/or European American,,Female,,No,No,,,,,,,,,,Never,Never,Never,Never,Never,Never,More than twice,More than twice,More than twice,Never,Never,More than twice,Never,Never,Never,Never,Very dangerous,Somewhat dangerous,Somewhat dangerous,Very dangerous,Very dangerous,Very dangerous,Somewhat dangerous,Somewhat dangerous,Somewhat dangerous,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Somewhat unlikely,Somewhat unlikely,Unsure,Never,Never,Never,Never,Never,Never,More than twice,More than twice,More than twice,I didn't complete a driver training course prior to receiving my driver's license,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,Idk,3,4,2,1,,68d212f4-2a5b-3bd1-f92c-98b3b3a5c6a7,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,5,4,4,5,5,5,4,4,4,3,3,3,3,3,3,2,2,3,0,0,0,0,0,0,1,1,1
9/22/2025 9:46,9/22/2025 9:51,R_3h542yGIjTK0sN0,20,Akron,"Latine and/or Hispanic,White and/or European American",,Female,,Yes,Yes,Never,Never,Never,Never,Never,More than twice,More than twice,More than twice,Never,Once,Never,Never,Never,Never,More than twice,More than twice,More than twice,Never,Once,Never,Never,Once,Never,Never,Never,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Somewhat dangerous,Somewhat dangerous,Somewhat dangerous,Very dangerous,Very likely,Very likely,Very likely,Very likely,Somewhat likely,Somewhat likely,Somewhat unlikely,Somewhat unlikely,Somewhat likely,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,Online,,No,Yes,I had almost fallen asleep at the wheel while having a little no sleep,Powered dirt bike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4,3,,2,1,4,3,I believe getting plenty amount of hours before you drive is a good idea,68d217dd-a624-0928-4d03-5b923cef569f,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,5,5,5,5,5,4,4,4,5,5,5,5,5,4,4,2,2,4,1,1,1,1,1,1,1,1,1
9/22/2025 9:46,9/22/2025 9:51,R_1hyTJPWBwoCRMAk,24,Other,White and/or European American,,Female,,Yes,Yes,Never,Never,Never,Never,Never,More than twice,More than twice,Once,Never,Once,More than twice,More than twice,Never,More than twice,Twice,More than twice,Never,More than twice,Once,Never,Never,More than twice,Never,Never,Never,Somewhat dangerous,Somewhat dangerous,Somewhat dangerous,Somewhat dangerous,Somewhat dangerous,Somewhat safe,Somewhat safe,Somewhat safe,Somewhat safe,Somewhat unlikely,Somewhat unlikely,Somewhat unlikely,Somewhat unlikely,Somewhat unlikely,Somewhat unlikely,Somewhat likely,Somewhat unlikely,Very unlikely,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,In person,,"Yes, other type of paid driving",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,2,1,,1,2,4,3,,68d217d4-ed11-1196-9cf3-90957eee890f,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,4,2,1,1,1,1,1,1,1,1,1,1
9/22/2025 9:51,9/22/2025 10:00,R_3dKErEh7Rb5rFvN,23,Other,White and/or European American,,Female,,No,No,,,,,,,,,,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,More than twice,More than twice,Never,Never,Never,Never,Very dangerous,Somewhat safe,Somewhat safe,Somewhat dangerous,Prefer not to answer,Unsure,Unsure,Very dangerous,Very dangerous,Very likely,Very unlikely,Somewhat likely,Very likely,Very unlikely,Very likely,Very likely,Very likely,Very likely,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,I didn't complete a driver training course prior to receiving my driver's license,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,,1,2,3,4,,68d218c5-84b1-1a21-c367-e5ab7d3a9bbc,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,5,2,2,4,,3,3,5,5,5,1,4,5,1,5,5,5,5,1,1,1,1,1,1,1,1,1
9/22/2025 11:04,9/22/2025 11:08,R_pMjWcu9iI5B0OWd,20,Columbus,White and/or European American,,Female,,Yes,Yes,Never,Never,Never,Never,Never,Twice,Never,Once,Never,Never,Never,Never,Never,Never,Once,Twice,Never,Never,Once,Twice,Never,Never,Once,Never,Never,Very dangerous,Somewhat dangerous,Somewhat dangerous,Very dangerous,Somewhat dangerous,Somewhat dangerous,Somewhat dangerous,Somewhat dangerous,Somewhat dangerous,Somewhat likely,Unsure,Unsure,Very likely,Somewhat likely,Somewhat likely,Very likely,Somewhat unlikely,Somewhat likely,Twice,Twice,Twice,Twice,Twice,More than twice,More than twice,More than twice,Once,In person,,"Yes, for delivery (e.g., Amazon Flex, DoorDash, Instacart)",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,4,,1,3,2,4,,68d229f6-1f88-1808-5247-36b83430ab99,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,5,4,4,5,4,4,4,4,4,4,3,3,5,4,4,5,2,4,1,1,1,1,1,1,1,1,1
9/22/2025 11:18,9/22/2025 11:22,R_1ptmGq1KHKQylxp,19,Columbus,Black and/or African American,,Female,,Yes,No,,,,,,,,,,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Very dangerous,Somewhat dangerous,Unsure,Very dangerous,Somewhat dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very likely,Very likely,Very likely,Very likely,Very likely,Very likely,Very likely,Very likely,Very likely,Never,Never,Never,Never,Never,Never,Never,Never,Never,I didn't complete a driver training course prior to receiving my driver's license,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,bro,3,1,2,4,bro .,68d22d65-5060-0c48-c20a-ae40ee4ae8c9,0,1,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,5,4,3,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0
9/22/2025 11:16,9/22/2025 11:23,R_1mwTGjwjpAwDNzz,21,Dayton,White and/or European American,,Female,,Yes,Yes,Never,Never,Never,Never,Never,More than twice,More than twice,Never,Never,Never,Never,Never,Never,Never,Twice,Never,Never,Never,More than twice,Never,Once,Never,Never,Never,More than twice,Very dangerous,Very dangerous,Unsure,Very dangerous,Very dangerous,Very dangerous,Somewhat dangerous,Very dangerous,Very dangerous,Somewhat likely,Somewhat likely,Unsure,Very likely,Somewhat likely,Very likely,Very likely,Unsure,Somewhat likely,Twice,More than twice,More than twice,More than twice,Twice,More than twice,More than twice,More than twice,Once,Online,,No,Yes,witnessing a car flip in front of me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4,3,,2,1,3,4,,68d22cdd-ee47-cbae-2687-3e914bcae2b8,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,5,5,3,5,5,5,4,5,5,4,4,3,5,4,5,5,3,4,1,1,1,1,1,1,1,1,1
9/22/2025 11:43,9/22/2025 11:48,R_3KIO9DCbyrN0Ggo,19,Other,"White and/or European American,Another answer not listed",White,Female,,No,No,,,,,,,,,,More than twice,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,More than twice,Never,Never,Never,Never,Very dangerous,Somewhat safe,Unsure,Unsure,Unsure,Somewhat safe,Somewhat safe,Very safe,Very dangerous,Prefer not to answer,Unsure,Somewhat likely,Very likely,Unsure,Very likely,Unsure,Somewhat likely,Somewhat unlikely,Once,Twice,Prefer not to answer,Never,Never,Never,Never,Once,More than twice,I didn't complete a driver training course prior to receiving my driver's license,,,,,Other,Walking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,4,1,Tghhfb egg fee gets s dbdbtmhjfbz x dvegevs sbrhwvfng ax⏮️⬇️⬆️⏬️,1,2,3,4,Tgfv ,68d23321-4e65-7fd0-1c2e-ab21fc761364,1,0,0,0,0,0,0,0,1,1,0,0,,,,,,,,,,5,2,3,3,3,2,2,1,5,,3,4,5,3,5,3,4,2,1,1,,0,0,0,0,1,1
9/22/2025 11:49,9/22/2025 11:52,R_3EuQ9atnCDumXh7,21,Toledo,Black and/or African American,,Female,,No,No,,,,,,,,,,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Somewhat dangerous,Somewhat dangerous,Very dangerous,Somewhat dangerous,Very dangerous,Somewhat dangerous,Somewhat dangerous,Very dangerous,Somewhat dangerous,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Once,Once,Once,Once,Twice,Once,Once,Once,Once,I didn't complete a driver training course prior to receiving my driver's license,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,4,,1,3,2,4,,68d23470-720a-4cbd-2b07-49f7e3ab4ffc,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,4,4,5,4,5,4,4,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9/22/2025 11:55,9/23/2025 12:00,R_3EnACMUzU7bMJl9,23,Other,White and/or European American,,Female,,No,Yes,Once,More than twice,More than twice,Once,Prefer not to answer,More than twice,Once,More than twice,Never,Twice,More than twice,More than twice,Once,Once,Never,Once,More than twice,Never,More than twice,Never,Twice,Twice,Never,Never,Never,Somewhat dangerous,Somewhat safe,Very safe,Unsure,Somewhat dangerous,Very dangerous,Very dangerous,Unsure,Very dangerous,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,In person,,No,Yes,Swerving driver and getting cut off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,4,,1,3,4,2,,68d235e5-4d16-96d1-8516-ea720c448813,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,,1,1,1,0,4,2,1,3,4,5,5,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9/22/2025 11:48,9/23/2025 12:06,R_2fXDKEUnGoMAlP3,20,Other,"Black and/or African American,White and/or European American",,Female,,No,Yes,Never,Never,Never,Never,Never,More than twice,More than twice,Never,More than twice,Once,Never,Never,Never,Never,More than twice,More than twice,More than twice,More than twice,Once,Never,Never,Never,Never,Never,Never,Somewhat safe,Somewhat dangerous,Somewhat safe,Somewhat dangerous,Somewhat dangerous,Somewhat dangerous,Unsure,Somewhat dangerous,Unsure,Somewhat likely,Somewhat likely,Very unlikely,Somewhat likely,Somewhat likely,Unsure,Somewhat unlikely,Very unlikely,Very unlikely,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,In person,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,4,3,,2,1,4,3,,68d2345f-340f-58c4-7737-95dd8229ca18,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,2,4,2,4,4,4,3,4,3,4,4,1,4,4,3,2,1,1,1,1,1,1,1,1,1,1,1
9/23/2025 12:00,9/23/2025 12:11,R_DuFymHC3LkR18e5,23,Dayton,White and/or European American,,Male,,No,No,,,,,,,,,,Once,Once,Never,Never,Never,More than twice,More than twice,Once,More than twice,More than twice,More than twice,More than twice,Never,More than twice,Never,Never,Somewhat dangerous,Somewhat dangerous,Very dangerous,Very dangerous,Somewhat dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Somewhat likely,Unsure,Somewhat likely,Very likely,Very likely,Very likely,Very likely,Somewhat unlikely,Very likely,More than twice,More than twice,More than twice,Once,More than twice,More than twice,More than twice,More than twice,Once,I didn't complete a driver training course prior to receiving my driver's license,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,Any risk of intoxicated driving is a risk of killing someone.  Wait until you have a sober ride.,4,1,3,2,"If you can't think straight,  don't drive. Get some rest first.",68d23750-d50f-9289-6c89-215fdf43461d,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,4,4,5,5,4,5,5,5,5,4,3,4,5,5,5,5,2,5,1,1,1,1,1,1,1,1,1
9/23/2025 1:21,9/23/2025 1:26,R_RkT4qWqYSRI8xjj,20,Other,White and/or European American,,Female,,No,Yes,Never,Never,Never,Never,Never,Never,Twice,Never,Never,Never,Never,Never,Never,Never,Never,Once,Never,Never,Never,Never,Never,Never,Never,Never,Never,Very dangerous,Somewhat safe,Somewhat safe,Very dangerous,Very dangerous,Very dangerous,Somewhat dangerous,Somewhat dangerous,Very safe,Very likely,Very unlikely,Very unlikely,Very likely,Very likely,Very likely,Very likely,Somewhat unlikely,Somewhat likely,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,I didn't complete a driver training course prior to receiving my driver's license,,"Yes, other type of paid driving",Yes,Someone pulled out in front of me and I almost t-boned them.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,,1,2,3,4,,68d24a0c-c45d-4da1-62ca-081d673b16f5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,5,2,2,5,5,5,4,4,1,5,1,1,5,5,5,5,2,4,1,1,1,1,1,1,1,1,1
9/23/2025 1:59,9/23/2025 2:07,R_cD7rWE1H3CyYfiV,21,Cincinnati,Black and/or African American,,Female,,No,Yes,Never,More than twice,Once,Never,More than twice,Never,More than twice,Never,Never,Never,More than twice,Never,Never,Never,More than twice,More than twice,Once,Never,Never,More than twice,Never,More than twice,Never,Never,Never,Unsure,Very safe,Very safe,Very dangerous,Very safe,Very dangerous,Somewhat safe,Very dangerous,Unsure,Very likely,Very unlikely,Very unlikely,Very likely,Very likely,Unsure,Somewhat likely,Somewhat likely,Somewhat likely,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,In person,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,4,Nothing honestly my age group does what it wants sadly,3,2,1,4,Nothing ,68d25313-a974-5a73-a231-0175c7bcacd6,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,3,1,1,5,1,5,2,5,3,5,1,1,5,5,3,4,4,4,1,1,1,1,1,1,1,1,1
9/23/2025 2:14,9/23/2025 2:20,R_1q4eSvY1Lq5Wfhb,18,Other,White and/or European American,,Female,,No,No,,,,,,,,,,Never,Never,Never,Never,Never,Once,Never,Never,Never,Never,Never,Never,Once,Never,Never,Never,Very dangerous,Somewhat dangerous,Somewhat dangerous,Very dangerous,Very dangerous,Somewhat dangerous,Somewhat dangerous,Somewhat dangerous,Very dangerous,Very likely,Very likely,Somewhat likely,Very likely,Very likely,Somewhat likely,Somewhat likely,Unsure,Very likely,More than twice,Once,More than twice,Once,Once,More than twice,Twice,Never,Once,I didn't complete a driver training course prior to receiving my driver's license,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,2,,1,2,3,4,,68d25696-ca3d-2440-7281-2543ae82ae23,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,5,4,4,5,5,4,4,4,5,5,5,4,5,5,4,4,3,5,1,1,1,1,1,1,1,0,1
9/23/2025 6:05,9/23/2025 6:09,R_26nE436ji7DEpsm,20,Dayton,"Latine and/or Hispanic,White and/or European American",,Female,,No,Yes,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Twice,Twice,Twice,Twice,Twice,Twice,Twice,Twice,Twice,I didn't complete a driver training course prior to receiving my driver's license,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,,1,4,2,3,Hi,68d28ca3-0907-d061-996c-fa5e4e33246a,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9/23/2025 6:00,9/23/2025 6:13,R_2TKPPQmu0ix9nYC,23,Other,White and/or European American,,Female,,No,Yes,Never,Never,Never,Never,Never,Once,Once,Never,Twice,Never,Never,Never,Never,Never,Never,Twice,Never,Never,More than twice,Never,More than twice,More than twice,Never,Never,Once,Very dangerous,Somewhat safe,Unsure,Very dangerous,Very dangerous,Very dangerous,Somewhat dangerous,Very dangerous,Very dangerous,Very likely,Unsure,Unsure,Somewhat likely,Unsure,Very likely,Very likely,Very likely,Very likely,Twice,Twice,Twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,In person,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,3,1,Just don't do it you never know what can happen and it's better to not take drugs or alcohol and also be on your phone it's stupid and just be smart about the decisions tou make cause it's on you in the end.,1,4,2,3,"Sleep for at least a good 3 hours before getting on the road,like the saying goes  ""Better to have lived then, to had not lived at all"". So think that it's better to ""Have Sleep then not no sleep at all"".",68d28b92-46f4-e4a7-8910-96954e919e0f,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,5,2,3,5,5,5,4,5,5,5,3,3,4,3,5,5,5,5,1,1,1,1,1,1,1,1,1
9/23/2025 6:43,9/23/2025 6:46,R_1kMn2moYGpEfg4j,24,Cincinnati,Black and/or African American,,Female,,Yes,No,,,,,,,,,,Never,Never,Never,Never,Never,Twice,Never,Once,Once,Never,Never,Once,Never,Once,Never,Never,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,I didn't complete a driver training course prior to receiving my driver's license,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,,3,2,1,4,,68d29470-4036-18b6-2dae-abaefadf7112,0,1,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1
9/23/2025 7:07,9/23/2025 7:14,R_29nX1hYPPJnqq1E,23,Toledo,White and/or European American,,Female,,No,Yes,Never,Never,Never,Never,Never,More than twice,Once,Once,Never,Never,Never,Never,Never,Never,Twice,More than twice,Never,Once,Never,Never,Twice,Never,Never,Never,Never,Somewhat dangerous,Somewhat dangerous,Unsure,Very dangerous,Somewhat dangerous,Somewhat dangerous,Somewhat dangerous,Unsure,Very dangerous,Somewhat likely,Somewhat unlikely,Somewhat unlikely,Somewhat likely,Unsure,Somewhat likely,Very likely,Very unlikely,Very unlikely,Once,Twice,More than twice,Never,Never,More than twice,More than twice,More than twice,More than twice,I didn't complete a driver training course prior to receiving my driver's license,,No,No,,"Skateboarding/Longboarding,Bicycling (street and BMX)",,2,None,All,All,None,All,None,None,None,Never,Never,Never,Never,Never,1,None,None,None,None,None,None,None,None,Never,Never,Never,Never,Never,,,,,,,,,,,,,,,No,,1,2,3,4,,1,3,2,4,,68d29b6b-41fd-9282-6150-759eed8bb099,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,4,4,3,5,4,4,4,3,5,4,2,2,4,3,4,5,1,1,1,1,1,0,0,1,1,1,1
9/23/2025 7:41,9/23/2025 7:44,R_YbNwguRGHPExia5,19,Dayton,"Asian/Asian American, Pacific Islander, Desi American, and/or Native Hawai'ian",,Female,,Yes,Yes,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Never,Never,Never,Never,Never,Never,Never,Never,Never,In person,,"Yes, for delivery (e.g., Amazon Flex, DoorDash, Instacart)",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,Nothing to say ,1,2,3,4,Nothing to say ,68d2a35c-bb51-c3f9-52a8-31ee47d28d87,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
9/23/2025 7:42,9/23/2025 7:49,R_2whnXEs9C9s3XYz,19,Akron,White and/or European American,,Male,,No,Yes,Never,Never,Never,Never,Never,Never,Never,Once,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Very dangerous,Unsure,Unsure,Very dangerous,Somewhat dangerous,Somewhat dangerous,Somewhat safe,Somewhat safe,Somewhat dangerous,Very likely,Somewhat likely,Somewhat likely,Very likely,Somewhat likely,Very likely,Very likely,Unsure,Very likely,Never,Once,Once,Never,Never,Once,Never,Twice,Never,In person,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,4,1,Can’t think of one,3,4,2,1,,68d2a37a-e89a-0bbf-4f7c-000a04d666a5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,3,3,5,4,4,2,2,4,5,4,4,5,4,5,5,3,5,0,1,1,0,0,1,0,1,0
9/23/2025 7:45,9/23/2025 7:49,R_3HYzGCB7wPbt2A3,24,Other,White and/or European American,,Female,,No,Yes,Never,Never,Never,Never,Never,Once,Never,Never,Never,Never,Never,Never,Never,Never,Once,Once,Never,Never,Never,Never,Never,Never,Never,Never,Never,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Somewhat dangerous,Somewhat dangerous,Very dangerous,Somewhat dangerous,Very likely,Very likely,Very likely,Very likely,Very likely,Very unlikely,Unsure,Very likely,Very unlikely,Twice,Twice,Twice,Twice,Twice,More than twice,More than twice,Twice,More than twice,In person,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,2,,2,1,3,4,,68d2a437-0468-be04-a47e-c038c81b516f,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,5,5,5,5,5,4,4,5,4,5,5,5,5,5,1,3,5,1,1,1,1,1,1,1,1,1,1
